emoji_1,emoji_2,emoji_3,emoji_4,emoji_5,emoji_6,emoji_7,emoji_8,emoji_9,emoji_10,emoji_11,emoji_12,emoji_13,label
16,106,179,198,34,44,53,26,20,34,16,117,106,0
34,179,198,26,16,106,153,65,117,149,106,16,34,0
34,133,198,179,96,16,26,106,117,189,16,106,34,0
26,106,179,16,34,207,30,198,117,34,16,48,106,1
34,179,198,26,204,106,16,140,16,106,117,10,34,0
16,34,179,153,203,198,26,106,78,16,34,106,117,0
34,106,86,16,198,26,94,179,16,34,76,106,117,1
112,26,16,198,34,179,167,106,34,106,83,117,16,1
106,198,16,131,9,26,179,34,12,16,117,106,34,0
106,178,26,210,34,198,179,16,103,34,16,117,106,1
106,132,101,198,16,26,179,34,106,34,16,207,117,0
106,198,34,179,26,16,180,73,7,16,117,106,34,0
179,198,202,41,26,34,16,106,106,34,117,16,213,0
198,16,34,179,26,108,106,103,16,117,106,34,58,0
26,179,198,157,34,201,16,106,149,117,16,34,106,0
198,183,145,106,34,26,16,179,34,117,206,16,106,1
198,179,134,34,26,16,71,106,34,117,106,16,66,0
198,29,16,45,26,179,34,106,106,103,34,117,16,1
179,26,34,6,108,198,16,106,92,106,16,34,117,0
198,179,34,26,150,108,16,106,34,106,16,182,117,1
106,135,179,34,26,198,16,208,106,117,16,55,34,0
158,198,16,106,26,34,133,179,34,16,104,117,106,1
198,16,179,26,34,176,106,188,117,16,37,34,106,1
198,179,33,26,192,106,16,34,34,16,117,58,106,0
16,26,198,106,35,34,33,179,34,100,106,117,16,1
26,104,16,198,106,184,34,179,34,7,16,106,117,0
26,125,106,179,16,34,93,198,106,34,16,154,117,1
106,26,198,34,10,179,24,16,34,106,5,117,16,1
136,198,106,179,96,34,16,26,34,100,106,117,16,0
34,106,179,201,16,26,87,198,117,153,106,34,16,1
34,16,26,12,106,179,198,163,34,16,106,181,117,1
16,34,120,26,201,106,198,179,34,117,106,16,75,1
106,16,198,26,179,34,188,91,34,106,16,117,77,1
179,106,26,185,209,198,34,16,34,117,16,106,92,0
198,106,34,16,26,131,179,77,25,16,34,106,117,1
16,179,198,106,34,26,45,69,16,106,117,75,34,1
26,204,106,198,179,16,34,64,34,16,100,117,106,1
26,34,116,89,16,198,106,179,153,16,106,117,34,0
106,198,179,146,16,34,72,26,34,16,43,117,106,0
179,198,26,54,34,16,80,106,106,34,117,149,16,0
16,26,179,23,106,34,40,198,34,106,72,117,16,1
106,198,26,34,16,38,197,179,106,16,62,117,34,1
179,181,106,16,26,198,34,157,124,117,34,16,106,0
179,129,198,106,34,128,26,16,105,16,106,34,117,1
106,34,198,179,184,26,16,201,106,134,117,34,16,1
106,198,56,26,162,179,34,16,133,34,106,16,117,0
144,26,34,20,16,198,179,106,117,16,106,92,34,0
179,80,106,16,34,26,198,31,34,117,106,16,185,0
34,16,23,106,26,36,198,179,16,34,117,106,76,1
34,71,26,106,62,179,16,198,34,16,178,106,117,0
179,149,198,26,16,34,132,106,117,34,16,106,100,1
179,16,34,106,152,26,126,198,106,16,182,117,34,1
179,197,13,26,106,198,16,34,114,106,16,34,117,1
179,26,198,195,16,34,142,106,117,16,34,106,43,1
198,179,26,34,16,73,106,124,34,207,106,16,117,0
202,16,106,34,194,179,26,198,106,37,117,34,16,1
34,11,26,179,106,16,18,198,34,117,16,48,106,0
26,179,7,34,74,198,16,106,106,16,168,117,34,1
41,16,34,179,106,26,198,211,34,16,36,106,117,0
26,46,179,198,34,16,45,106,159,16,34,117,106,1
99,198,34,106,179,16,26,48,34,16,133,106,117,1
160,26,16,100,198,34,106,179,194,16,34,106,117,0
106,34,26,198,179,114,44,16,16,34,117,106,167,0
179,149,16,198,26,38,106,34,17,106,117,34,16,1
179,34,6,106,79,16,198,26,117,114,106,16,34,1
179,16,159,106,26,198,34,27,106,16,128,34,117,0
16,198,106,34,179,199,68,26,34,117,106,5,16,0
106,86,198,16,179,206,34,26,34,18,106,16,117,1
26,179,34,98,16,106,8,198,106,195,117,16,34,0
198,179,106,66,140,34,16,26,117,7,34,16,106,1
106,154,184,16,34,179,26,198,16,106,6,117,34,0
16,198,26,116,106,34,125,179,117,34,16,201,106,0
105,34,106,198,121,179,16,26,16,34,207,106,117,0
16,106,34,179,26,198,2,66,106,34,16,117,204,1
26,16,198,106,25,34,179,21,152,16,106,34,117,0
16,26,7,106,34,35,198,179,34,83,16,106,117,1
106,34,16,6,157,179,198,26,106,183,34,16,117,0
106,163,198,179,16,26,34,128,34,25,117,16,106,1
187,198,165,179,26,34,16,106,106,34,150,16,117,1
34,198,26,1,106,120,179,16,117,34,16,40,106,0
179,65,213,26,34,106,16,198,34,16,117,106,207,0
16,106,179,8,160,34,198,26,40,117,106,16,34,0
179,118,198,26,106,16,22,34,16,9,34,117,106,1
198,67,106,16,34,179,171,26,106,117,16,34,62,1
54,16,198,26,150,179,34,106,16,34,106,117,134,0
179,206,198,29,34,16,106,26,117,16,106,56,34,1
34,106,149,142,179,26,198,16,117,185,34,106,16,1
204,198,34,26,16,144,179,106,34,117,16,76,106,1
34,152,26,179,16,127,106,198,40,117,16,106,34,0
26,107,179,16,106,34,198,20,34,117,106,16,77,1
26,179,34,106,198,52,118,16,114,16,34,106,117,0
106,179,78,26,34,16,147,198,16,117,34,193,106,1
179,198,34,16,26,111,106,36,34,106,16,51,117,1
85,26,106,83,16,179,34,198,16,106,178,34,117,0
76,34,198,16,179,26,106,132,117,106,7,34,16,0
106,174,179,26,16,156,34,198,16,106,154,117,34,1
106,179,19,16,26,34,198,140,117,106,34,16,125,1
198,68,168,106,26,34,16,179,106,153,16,34,117,1
99,34,179,16,198,106,32,26,16,10,117,34,106,0
34,106,179,185,198,26,16,14,150,117,34,106,16,1
34,179,26,198,16,175,106,61,106,34,40,117,16,1
34,179,26,16,106,89,198,164,117,34,106,40,16,0
34,26,192,179,106,16,198,185,106,34,16,189,117,0
16,32,34,198,26,106,121,179,117,34,152,106,16,1
164,34,45,198,16,179,26,106,34,128,106,16,117,1
26,34,106,198,45,16,192,179,134,16,106,117,34,1
16,26,198,34,179,106,205,103,180,106,16,117,34,0
16,152,21,179,26,34,106,198,34,106,117,16,45,0
179,34,26,16,158,198,80,106,208,34,16,117,106,0
198,106,26,16,91,8,179,34,6,106,117,16,34,0
179,198,34,204,26,106,16,97,187,117,34,106,16,0
3,16,198,106,179,201,34,26,34,106,117,16,37,1
198,34,26,12,179,79,16,106,117,34,114,106,16,1
70,106,179,25,26,16,34,198,34,16,5,106,117,0
106,174,26,56,179,16,34,198,34,6,106,16,117,0
34,183,106,26,200,198,179,16,16,34,19,106,117,1
26,16,179,140,34,106,198,101,150,106,117,34,16,0
106,69,179,198,197,34,16,26,34,16,106,117,182,1
34,106,198,26,5,16,179,11,34,106,78,117,16,1
16,179,34,211,198,26,106,125,136,34,117,106,16,1
106,179,26,92,16,34,113,198,16,128,106,117,34,1
16,69,179,26,34,198,94,106,117,106,103,16,34,1
106,34,84,179,213,16,26,198,153,34,106,117,16,1
34,179,26,198,89,16,106,82,106,34,197,16,117,0
34,106,16,10,198,179,26,151,34,16,117,10,106,0
193,179,106,52,26,198,16,34,16,19,106,34,117,1
34,77,198,106,179,26,191,16,154,117,16,34,106,1
55,16,106,198,160,179,26,34,106,33,34,117,16,1
16,198,75,27,34,106,26,179,16,106,117,34,189,0
179,35,16,26,198,106,62,34,34,72,16,106,117,1
207,46,16,26,198,106,179,34,106,117,34,16,180,1
37,34,179,26,106,16,198,71,117,106,188,16,34,0
205,106,26,179,198,16,201,34,106,187,16,34,117,0
16,106,198,26,116,55,179,34,34,117,195,16,106,1
106,34,179,148,16,198,20,26,34,154,16,117,106,1
26,113,198,17,179,34,106,16,212,117,34,106,16,1
26,179,106,198,34,37,16,49,117,106,175,16,34,0
198,159,16,179,30,26,106,34,106,117,58,34,16,0
34,186,26,16,198,106,139,179,106,34,117,16,125,0
19,16,34,26,198,147,179,106,117,188,16,34,106,1
179,26,34,38,56,16,106,198,117,34,106,194,16,0
38,26,16,106,199,34,179,198,106,34,104,117,16,1
106,34,26,0,9,16,179,198,16,106,117,76,34,1
16,198,149,106,26,34,141,179,34,16,106,117,156,1
26,34,106,196,16,179,187,198,34,117,106,16,45,1
34,179,106,25,210,16,26,198,106,34,117,16,36,0
146,198,179,34,16,26,150,106,77,106,117,34,16,1
34,179,106,16,154,198,84,26,101,117,106,16,34,0
26,198,106,1,16,179,15,34,16,106,77,34,117,0
26,198,106,190,34,179,32,16,16,106,34,117,78,0
179,34,106,127,26,89,198,16,34,16,207,106,117,0
198,16,78,179,34,106,69,26,34,197,117,16,106,0
16,34,68,198,152,106,179,26,195,117,106,16,34,0
106,26,16,197,86,34,179,198,34,106,16,103,117,1
106,34,16,202,45,26,198,179,16,117,51,106,34,1
198,16,34,106,179,199,59,26,16,201,34,106,117,0
45,34,198,106,16,26,121,179,34,181,16,117,106,1
26,34,179,106,82,33,16,198,16,62,117,106,34,1
16,198,62,90,106,34,26,179,106,34,117,16,175,0
198,212,27,106,16,26,179,34,34,16,106,117,197,0
198,106,16,179,34,26,29,168,106,16,117,34,152,1
93,26,16,198,43,106,34,179,16,117,106,20,34,0
198,16,106,179,26,25,61,34,117,167,16,34,106,0
11,179,201,34,26,198,16,106,17,117,106,34,16,1
198,26,179,16,106,34,60,103,103,117,106,16,34,0
110,16,26,198,106,34,179,188,106,78,117,34,16,0
159,16,106,179,34,26,38,198,34,117,16,106,134,0
26,75,4,34,106,16,179,198,34,117,182,16,106,0
26,198,16,179,34,106,18,203,106,34,188,16,117,0
198,106,158,16,34,179,26,75,106,117,34,92,16,0
198,16,34,26,18,106,50,179,16,106,40,34,117,0
180,198,179,16,34,106,190,26,16,34,207,106,117,0
26,198,16,106,12,34,143,179,106,117,34,16,17,0
202,106,179,198,16,26,181,34,9,34,16,106,117,0
15,106,26,198,34,179,16,33,16,122,34,117,106,0
16,26,198,39,212,106,179,34,16,167,117,34,106,0
26,179,34,106,101,171,16,198,12,16,106,34,117,0
16,34,179,90,26,8,198,106,117,34,106,16,136,1
152,179,106,145,16,198,26,34,106,117,16,34,188,0
179,51,139,26,34,16,198,106,34,100,106,16,117,0
1,34,106,4,26,179,16,198,106,16,197,117,34,0
30,198,106,26,179,8,34,16,212,34,117,16,106,0
84,106,63,179,34,26,198,16,106,16,103,34,117,1
198,205,34,16,33,26,179,106,106,34,16,189,117,0
16,34,198,179,106,180,172,26,106,117,180,34,16,0
111,34,26,179,16,106,198,213,106,34,16,78,117,1
179,34,198,16,106,26,196,41,117,34,106,16,186,0
34,131,180,179,106,198,16,26,106,16,117,17,34,1
26,179,107,198,16,106,20,34,117,133,16,106,34,1
26,179,145,55,106,16,34,198,16,197,117,106,34,0
179,16,198,34,122,27,106,26,117,34,150,106,16,1
34,106,16,67,198,179,26,148,16,117,34,106,40,0
26,128,16,24,106,179,34,198,106,16,34,17,117,0
179,106,154,34,26,198,16,99,16,34,9,117,106,0
179,198,106,151,34,26,199,16,34,152,117,106,16,1
26,106,179,198,16,152,34,28,106,34,117,16,36,0
34,149,106,192,16,26,179,198,182,117,16,34,106,1
6,171,34,16,179,198,26,106,106,19,117,34,16,1
60,34,26,106,198,194,179,16,117,106,34,16,33,0
26,179,106,16,198,88,204,34,106,67,117,34,16,1
198,106,34,94,26,179,16,143,106,34,78,117,16,0
46,26,198,34,106,179,16,55,152,34,16,106,117,1
170,198,16,106,34,179,185,26,117,149,34,16,106,0
26,179,49,34,198,106,208,16,106,16,34,17,117,0
198,26,34,106,83,16,196,179,16,117,106,12,34,0
179,106,16,26,34,43,198,130,16,117,207,106,34,0
106,35,198,26,34,16,179,77,34,16,117,106,7,0
198,118,26,179,131,16,106,34,77,106,34,16,117,1
179,16,26,198,34,106,15,32,16,34,117,9,106,0
34,16,191,106,198,26,17,179,117,124,34,106,16,0
16,34,182,106,147,26,179,198,16,180,106,117,34,0
179,26,106,34,16,198,200,175,33,16,117,106,34,1
97,40,26,106,34,198,16,179,34,75,106,117,16,1
16,165,101,106,34,179,26,198,106,117,34,16,133,1
187,132,16,198,34,26,179,106,34,106,117,133,16,1
26,94,34,16,106,110,179,198,34,16,106,20,117,1
26,21,106,34,16,179,198,8,34,186,16,106,117,0
77,26,14,34,198,106,16,179,34,16,117,106,6,0
121,179,16,26,34,6,106,198,106,16,117,125,34,1
198,16,34,179,106,26,87,212,34,117,16,106,178,0
155,34,16,185,26,198,106,179,118,34,117,106,16,1
169,26,198,78,16,34,106,179,117,34,16,106,36,0
179,100,34,13,198,16,26,106,106,117,16,34,5,0
201,16,26,34,179,106,202,198,106,16,34,152,117,1
16,179,26,198,163,122,34,106,117,16,34,193,106,1
84,106,167,34,198,179,26,16,106,117,34,16,53,1
108,26,125,179,198,106,34,16,34,16,106,117,134,0
26,34,198,106,179,16,63,165,150,117,34,16,106,1
34,106,179,26,16,198,49,92,117,16,106,34,122,1
16,34,179,106,4,43,26,198,16,106,117,188,34,0
34,26,105,151,106,16,198,179,76,117,106,16,34,0
26,198,179,170,34,106,16,152,106,117,16,34,213,0
114,16,143,34,198,26,179,106,117,106,16,206,34,0
26,78,16,179,198,29,34,106,106,16,34,41,117,1
179,106,17,141,34,16,26,198,34,41,117,106,16,1
106,83,26,179,16,139,34,198,34,106,32,16,117,1
198,106,144,80,34,179,16,26,106,117,16,76,34,1
198,9,34,179,130,26,16,106,197,34,106,117,16,0
179,16,132,40,26,34,198,106,16,117,34,204,106,1
125,91,106,26,198,179,34,16,43,106,117,16,34,1
186,198,106,16,44,34,179,26,106,33,117,16,34,0
198,106,96,26,16,34,20,179,114,16,34,117,106,1
131,16,34,106,204,198,179,26,16,34,117,106,89,1
179,169,106,66,16,34,26,198,16,117,34,106,67,1
26,34,16,79,198,179,67,106,106,34,154,117,16,1
34,198,105,106,26,60,179,16,185,34,16,106,117,0
26,106,188,16,34,179,198,14,106,16,34,117,41,1
48,106,26,31,16,179,34,198,19,106,117,34,16,1
11,193,34,106,179,26,16,198,34,16,117,106,66,0
198,26,179,34,16,106,41,82,106,34,117,16,6,0
106,179,16,34,26,27,136,198,16,34,63,117,106,0
198,26,4,208,106,16,34,179,18,117,106,16,34,1
46,26,34,72,16,106,198,179,34,106,16,195,117,0
16,26,17,198,106,34,60,179,106,16,182,34,117,1
106,198,26,141,156,34,179,16,117,106,77,34,16,1
209,198,106,26,152,179,16,34,153,117,16,34,106,1
106,179,26,16,104,205,34,198,16,106,181,117,34,1
106,26,43,198,34,179,15,16,106,117,34,185,16,0
121,198,106,16,26,180,34,179,117,34,16,178,106,0
34,170,26,179,198,16,106,154,117,34,16,159,106,0
106,198,26,16,184,34,134,179,16,117,34,207,106,0
26,106,198,34,179,199,16,177,16,106,34,117,114,0
16,198,26,43,179,106,0,34,34,117,16,156,106,0
43,26,198,179,192,34,16,106,76,16,106,117,34,0
34,26,107,75,198,16,106,179,16,106,67,34,117,0
179,72,198,26,106,42,34,16,16,34,117,80,106,0
106,34,26,16,179,198,111,201,106,34,204,117,16,1
106,16,34,6,26,198,2,179,16,34,204,117,106,1
198,16,106,155,26,179,182,34,117,16,106,34,12,0
106,198,46,26,16,179,34,41,117,180,106,34,16,0
34,209,26,16,105,198,106,179,16,186,106,34,117,0
16,34,179,198,26,111,17,106,106,100,16,117,34,1
34,106,105,198,179,163,16,26,16,149,106,117,34,0
179,16,198,106,8,26,34,111,16,117,154,106,34,1
83,106,26,16,179,22,198,34,105,106,117,34,16,1
16,198,81,118,34,26,106,179,106,16,34,36,117,0
213,179,26,198,16,106,163,34,7,16,106,34,117,1
198,26,72,21,106,16,34,179,106,16,6,34,117,0
199,34,198,16,123,179,106,26,16,72,106,34,117,1
26,179,198,34,192,106,175,16,159,34,16,106,117,1
106,104,203,34,179,16,26,198,154,34,16,106,117,1
179,106,198,89,26,34,110,16,117,34,16,106,136,1
90,179,26,198,106,187,34,16,117,34,106,16,94,1
134,16,26,34,205,106,179,198,34,16,43,117,106,1
34,26,179,16,46,106,17,198,106,36,117,34,16,0
26,34,61,106,198,16,40,179,117,201,34,16,106,0
106,198,179,34,16,40,111,26,117,16,149,34,106,0
16,34,195,198,116,26,179,106,5,106,117,16,34,1
16,34,198,167,69,26,106,179,106,117,34,153,16,1
42,188,106,26,34,16,198,179,16,34,106,117,189,0
179,37,198,106,16,26,151,34,34,16,106,117,43,0
26,179,10,16,198,34,176,106,117,8,106,34,16,1
171,198,179,34,106,16,26,89,117,34,106,101,16,0
106,26,12,34,16,143,198,179,34,16,106,188,117,1
198,34,106,179,54,26,16,51,212,106,16,117,34,0
106,16,208,145,198,26,179,34,16,106,34,8,117,1
16,179,198,26,106,18,34,65,106,16,117,152,34,0
26,198,8,106,102,179,16,34,16,43,34,106,117,0
106,38,34,179,16,19,198,26,197,117,106,34,16,0
106,198,16,34,178,179,26,166,128,117,16,106,34,1
106,26,34,190,16,179,198,9,106,16,117,34,183,0
26,161,34,106,179,104,16,198,16,34,106,117,33,0
34,106,26,198,85,16,188,179,117,106,128,34,16,1
198,34,179,55,26,161,106,16,34,117,16,106,10,1
106,198,26,179,31,16,197,34,118,106,16,34,117,1
34,179,16,198,26,106,94,109,117,16,106,34,128,1
179,16,198,106,26,207,34,163,106,16,156,34,117,1
172,179,189,34,26,106,16,198,182,106,34,117,16,1
198,150,179,46,26,34,106,16,106,16,213,34,117,0
198,16,26,34,179,81,106,149,187,117,16,106,34,0
16,26,179,48,34,198,123,106,106,34,117,16,206,1
16,204,26,179,106,34,198,4,168,106,16,34,117,0
73,76,26,198,16,179,106,34,117,16,106,92,34,0
16,179,106,46,182,34,26,198,117,106,16,34,72,1
74,41,26,106,179,198,34,16,117,34,106,16,199,0
106,179,152,158,34,26,198,16,117,106,53,16,34,1
16,34,179,135,43,106,26,198,34,194,106,117,16,1
106,17,26,115,16,179,34,198,117,34,75,106,16,1
162,26,179,34,16,198,106,128,181,106,34,16,117,1
85,16,198,26,34,33,106,179,34,106,55,16,117,0
106,149,26,198,16,34,179,203,106,133,34,117,16,1
16,34,27,179,198,122,106,26,16,117,34,152,106,1
179,26,16,34,58,44,198,106,16,106,34,180,117,0
198,106,13,26,16,34,133,179,33,34,16,106,117,0
16,26,179,34,19,130,106,198,89,106,34,16,117,1
34,26,16,198,156,106,179,119,178,16,106,117,34,1
16,26,34,189,147,106,198,179,104,34,16,106,117,1
34,16,106,2,179,26,198,37,16,117,106,34,181,1
76,179,198,87,16,106,34,26,16,152,117,106,34,0
34,211,26,198,106,207,16,179,117,16,34,181,106,1
198,123,106,34,5,179,16,26,117,16,106,34,199,1
26,198,164,16,105,34,106,179,106,34,117,83,16,0
34,179,26,198,16,29,18,106,106,16,117,125,34,0
26,43,179,198,106,16,112,34,34,16,117,106,178,0
96,34,179,16,189,106,198,26,185,117,34,16,106,1
179,198,168,34,16,27,106,26,117,34,9,106,16,0
82,179,159,106,198,26,34,16,117,16,34,106,77,0
26,198,114,106,160,16,34,179,34,16,106,117,154,1
179,20,106,198,200,34,16,26,34,117,16,106,134,1
193,34,198,16,26,106,147,179,106,133,34,16,117,1
171,198,34,106,26,179,62,16,16,117,34,106,207,0
16,126,26,106,179,72,34,198,16,136,117,106,34,1
149,16,26,170,106,179,198,34,117,16,106,34,56,1
16,198,26,56,211,179,106,34,16,117,34,154,106,1
26,179,106,16,198,88,34,201,106,34,66,117,16,0
9,179,26,16,116,34,106,198,117,213,34,106,16,0
106,16,185,179,87,34,198,26,34,16,106,75,117,1
106,179,192,58,16,34,198,26,117,34,75,106,16,1
16,106,40,34,26,97,179,198,106,117,34,16,187,0
106,34,179,26,177,198,201,16,34,106,117,16,105,1
179,198,26,106,22,16,34,5,16,117,34,7,106,1
198,106,16,34,206,26,179,50,128,117,16,106,34,1
26,106,16,155,34,56,198,179,106,117,34,16,1,1
106,198,127,183,16,34,179,26,34,117,106,16,156,0
16,26,198,169,106,178,179,34,20,34,117,16,106,1
198,16,179,26,192,25,34,106,117,106,34,16,10,0
34,106,93,26,179,16,198,6,34,16,168,117,106,1
34,179,26,198,106,195,16,95,106,180,117,34,16,1
17,106,16,198,179,143,34,26,16,34,117,106,154,1
106,198,34,16,26,179,83,161,106,117,34,5,16,0
26,93,106,182,16,34,198,179,34,16,117,195,106,0
198,34,16,150,139,179,106,26,37,34,106,16,117,1
34,142,198,16,26,19,106,179,117,133,34,16,106,1
198,67,106,179,34,16,26,170,34,106,117,16,104,1
179,34,106,1,49,198,26,16,117,41,34,16,106,0
106,16,26,179,188,198,34,84,117,16,66,106,34,0
100,210,106,198,26,34,16,179,213,34,117,16,106,0
209,16,124,26,34,198,106,179,117,34,106,195,16,0
154,166,198,179,106,16,34,26,117,16,34,8,106,0
34,51,26,16,106,179,210,198,181,16,117,106,34,1
106,179,34,26,69,198,78,16,117,34,12,106,16,1
16,106,47,34,208,198,179,26,117,34,197,16,106,0
90,16,198,26,34,106,179,83,37,117,34,106,16,1
179,58,26,141,34,198,16,106,154,117,16,34,106,1
153,65,106,34,16,26,179,198,16,122,106,34,117,0
148,179,34,149,106,26,198,16,16,206,117,34,106,1
114,34,26,16,106,198,179,203,16,117,34,106,159,1
16,198,34,207,179,52,26,106,34,186,117,106,16,1
106,179,206,198,34,26,16,146,16,34,117,106,206,0
34,106,179,26,198,16,157,51,16,175,117,34,106,0
16,34,179,26,138,194,198,106,117,34,193,106,16,0
29,198,34,106,179,16,26,153,117,16,34,17,106,0
16,198,26,34,106,179,25,123,89,117,106,34,16,0
34,110,106,26,198,179,16,41,16,34,106,117,19,0
26,34,2,16,106,5,198,179,16,106,117,103,34,1
20,16,198,179,26,106,102,34,34,106,117,56,16,1
106,174,179,198,16,26,20,34,117,106,34,16,212,1
16,106,179,26,198,34,10,145,117,16,213,106,34,0
11,34,106,26,198,103,16,179,34,106,63,16,117,0
34,179,2,208,106,26,198,16,117,34,128,106,16,1
16,26,106,198,130,34,179,136,106,34,117,16,10,0
179,26,211,34,10,16,106,198,34,133,117,106,16,1
203,154,16,34,26,198,179,106,16,106,34,117,150,0
26,34,16,198,179,19,106,148,16,117,34,36,106,0
0,10,179,26,198,34,106,16,1,16,106,117,34,1
26,106,16,146,198,34,156,179,34,16,83,117,106,1
198,16,179,203,106,26,77,34,106,100,34,117,16,1
206,16,106,26,198,200,179,34,117,106,103,34,16,1
92,34,109,16,179,26,106,198,72,106,16,34,117,1
26,179,16,175,69,106,198,34,117,149,16,106,34,0
179,106,198,16,34,26,94,87,16,34,106,32,117,1
179,59,34,198,16,26,186,106,117,16,34,106,104,1
106,198,111,16,153,179,26,34,106,16,187,34,117,0
167,26,34,179,198,16,106,121,16,33,34,106,117,1
170,198,76,26,34,106,179,16,106,34,136,117,16,1
34,198,16,106,7,160,179,26,117,128,16,34,106,1
26,179,198,106,157,34,80,16,34,204,106,16,117,1
106,179,87,26,198,34,189,16,16,34,117,106,180,1
106,34,26,179,198,194,22,16,16,117,34,94,106,0
16,198,106,77,34,69,26,179,92,16,106,34,117,0
106,26,16,179,198,193,129,34,106,16,80,117,34,1
179,198,106,16,26,193,90,34,106,34,117,16,152,1
26,176,179,16,198,106,34,201,5,16,117,106,34,0
179,26,198,186,106,34,148,16,16,117,34,106,153,0
106,137,16,179,32,26,198,34,106,40,34,16,117,0
179,115,20,16,198,26,106,34,101,106,117,16,34,1
53,16,179,26,106,34,198,0,117,106,189,16,34,0
198,179,26,34,137,136,106,16,16,34,117,41,106,0
179,198,26,34,106,16,136,120,175,16,106,34,117,0
12,16,179,34,198,106,81,26,34,106,16,117,37,1
16,179,32,106,198,57,26,34,34,72,106,16,117,1
34,198,127,26,16,179,94,106,106,117,16,133,34,1
106,26,34,78,61,179,16,198,89,106,16,34,117,1
26,130,94,179,198,16,34,106,117,34,16,106,136,1
190,34,198,77,106,179,16,26,45,117,34,16,106,0
34,122,179,16,151,106,26,198,186,117,34,16,106,1
81,106,34,198,179,16,72,26,34,106,16,201,117,0
16,106,26,179,198,159,196,34,62,16,117,34,106,0
34,26,81,179,114,16,106,198,34,117,16,106,201,0
179,26,198,16,106,44,34,18,16,34,149,106,117,0
34,106,91,198,179,16,168,26,106,16,34,117,180,0
179,26,198,16,106,103,34,71,56,106,117,34,16,1
75,198,26,179,16,106,190,34,16,106,117,124,34,0
34,26,198,16,106,46,179,193,34,117,92,106,16,0
16,157,122,106,34,198,179,26,34,194,16,117,106,1
179,198,34,111,25,16,26,106,16,106,34,178,117,0
179,34,26,71,106,5,16,198,16,106,34,178,117,1
26,179,106,34,16,198,195,202,106,37,34,117,16,1
51,34,106,198,16,26,179,3,32,106,117,16,34,0
16,198,106,122,126,179,26,34,106,180,34,16,117,1
106,211,26,16,45,179,34,198,117,34,18,16,106,1
134,26,106,198,16,120,34,179,16,106,48,34,117,0
198,34,47,122,26,16,106,179,117,34,106,92,16,0
179,16,106,34,146,198,26,20,72,117,16,106,34,1
26,16,198,155,106,34,213,179,106,34,117,92,16,1
106,179,198,34,150,26,16,79,76,106,34,117,16,1
34,179,26,82,198,16,106,197,154,16,106,117,34,1
16,134,179,198,34,26,148,106,16,106,180,34,117,0
189,179,198,26,16,99,34,106,34,159,106,16,117,1
26,177,198,16,34,20,179,106,106,16,117,45,34,1
198,34,16,128,26,179,106,210,195,117,34,106,16,0
198,81,106,179,16,189,26,34,34,117,83,106,16,1
